"d_id","age","capacity","model","fail"
8912,17,"300GB","Seagate",FALSE
8913,18,"300GB","Hitachi",FALSE
8914,19,"300GB","Seagate",FALSE
8915,15,"600GB","Fujitsu",FALSE
8916,19,"1TB","Toshiba",FALSE
8917,11,"600GB","Toshiba",FALSE
8918,23,"300GB","Seagate",FALSE
8919,11,"600GB","Seagate",FALSE
8920,11,"600GB","Seagate",FALSE
8921,21,"1TB","Seagate",FALSE
8922,17,"300GB","Toshiba",FALSE
8923,16,"600GB","Seagate",FALSE
8924,12,"300GB","Seagate",FALSE
8925,19,"600GB","Toshiba",FALSE
8926,13,"600GB","Toshiba",FALSE
8927,8,"300GB","Fujitsu",FALSE
8928,17,"600GB","Hitachi",FALSE
8929,10,"600GB","Fujitsu",FALSE
8930,21,"600GB","Seagate",FALSE
8931,14,"300GB","Toshiba",FALSE
8932,22,"300GB","Toshiba",FALSE
8933,14,"1TB","Fujitsu",FALSE
8934,19,"1TB","Hitachi",FALSE
8935,12,"600GB","Toshiba",FALSE
8936,21,"600GB","Toshiba",FALSE
8937,12,"1TB","Toshiba",FALSE
8938,18,"600GB","Hitachi",FALSE
8939,14,"600GB","Toshiba",FALSE
8940,14,"300GB","Seagate",FALSE
8941,16,"1TB","Seagate",FALSE
8942,22,"300GB","Fujitsu",FALSE
8943,17,"1TB","Toshiba",FALSE
8944,22,"600GB","Toshiba",FALSE
8945,20,"600GB","Toshiba",FALSE
8946,13,"1TB","Toshiba",FALSE
8947,4,"1TB","Fujitsu",FALSE
8948,15,"600GB","Toshiba",FALSE
8949,17,"300GB","Hitachi",FALSE
8950,12,"1TB","Fujitsu",FALSE
8951,18,"600GB","Hitachi",FALSE
8952,15,"1TB","Toshiba",FALSE
8953,18,"600GB","Fujitsu",FALSE
8954,9,"300GB","Seagate",FALSE
8955,15,"1TB","Hitachi",FALSE
8956,9,"1TB","Seagate",FALSE
8957,12,"1TB","Hitachi",FALSE
8958,16,"300GB","Fujitsu",FALSE
8959,14,"300GB","Toshiba",FALSE
8960,11,"1TB","Seagate",FALSE
8961,14,"600GB","Seagate",FALSE
8962,20,"1TB","Fujitsu",FALSE
8963,18,"300GB","Toshiba",FALSE
8964,12,"300GB","Toshiba",FALSE
8965,24,"600GB","Toshiba",FALSE
8966,19,"300GB","Toshiba",FALSE
8967,12,"1TB","Seagate",FALSE
8968,24,"300GB","Toshiba",FALSE
8969,11,"1TB","Fujitsu",FALSE
8970,15,"300GB","Seagate",FALSE
8971,21,"600GB","Hitachi",FALSE
8972,14,"1TB","Fujitsu",FALSE
8973,16,"1TB","Seagate",FALSE
8974,13,"300GB","Fujitsu",FALSE
8975,13,"300GB","Toshiba",FALSE
8976,20,"1TB","Hitachi",FALSE
8977,20,"600GB","Fujitsu",FALSE
8978,9,"1TB","Fujitsu",FALSE
8979,16,"1TB","Toshiba",FALSE
8980,16,"300GB","Toshiba",FALSE
8981,14,"300GB","Hitachi",FALSE
8982,12,"300GB","Seagate",FALSE
8983,10,"600GB","Seagate",FALSE
8984,17,"300GB","Toshiba",FALSE
8985,14,"1TB","Fujitsu",FALSE
8986,17,"600GB","Fujitsu",FALSE
8987,20,"300GB","Fujitsu",FALSE
8988,18,"1TB","Seagate",FALSE
8989,25,"300GB","Toshiba",FALSE
8990,18,"1TB","Seagate",FALSE
8991,15,"1TB","Seagate",FALSE
8992,13,"600GB","Fujitsu",FALSE
8993,15,"1TB","Hitachi",FALSE
8994,25,"600GB","Toshiba",FALSE
8995,17,"1TB","Hitachi",FALSE
8996,15,"300GB","Seagate",FALSE
8997,11,"600GB","Toshiba",FALSE
8998,18,"300GB","Fujitsu",FALSE
8999,13,"600GB","Toshiba",FALSE
9000,18,"300GB","Hitachi",FALSE
9001,19,"1TB","Seagate",FALSE
9002,12,"600GB","Toshiba",FALSE
9003,11,"300GB","Toshiba",FALSE
9004,9,"1TB","Seagate",FALSE
9005,8,"600GB","Fujitsu",FALSE
9006,22,"1TB","Fujitsu",FALSE
9007,12,"1TB","Toshiba",FALSE
9008,21,"1TB","Toshiba",FALSE
9009,16,"600GB","Seagate",FALSE
9010,18,"1TB","Toshiba",FALSE
9011,18,"1TB","Hitachi",FALSE
9012,17,"600GB","Hitachi",FALSE
9013,19,"300GB","Seagate",FALSE
9014,15,"600GB","Seagate",FALSE
9015,11,"300GB","Hitachi",FALSE
9016,14,"600GB","Hitachi",FALSE
9017,21,"1TB","Hitachi",FALSE
9018,14,"1TB","Hitachi",FALSE
9019,13,"1TB","Fujitsu",FALSE
9020,17,"1TB","Toshiba",FALSE
9021,23,"600GB","Toshiba",FALSE
9022,14,"1TB","Hitachi",FALSE
9023,12,"600GB","Toshiba",FALSE
9024,16,"600GB","Hitachi",FALSE
9025,14,"1TB","Toshiba",FALSE
9026,14,"600GB","Toshiba",FALSE
9027,16,"1TB","Seagate",FALSE
9028,15,"1TB","Fujitsu",FALSE
9029,21,"300GB","Seagate",FALSE
9030,9,"600GB","Toshiba",FALSE
9031,20,"300GB","Fujitsu",FALSE
9032,19,"600GB","Seagate",FALSE
9033,13,"1TB","Fujitsu",FALSE
9034,11,"300GB","Fujitsu",FALSE
9035,23,"1TB","Seagate",FALSE
9036,17,"300GB","Seagate",FALSE
9037,14,"1TB","Seagate",FALSE
9038,17,"300GB","Seagate",FALSE
9039,24,"600GB","Hitachi",FALSE
9040,14,"1TB","Fujitsu",FALSE
9041,14,"1TB","Fujitsu",FALSE
9042,31,"300GB","Hitachi",FALSE
9043,14,"1TB","Hitachi",FALSE
9044,18,"300GB","Toshiba",FALSE
9045,10,"1TB","Toshiba",FALSE
9046,12,"600GB","Toshiba",FALSE
9047,12,"1TB","Hitachi",FALSE
9048,12,"300GB","Fujitsu",FALSE
9049,18,"1TB","Toshiba",FALSE
9050,14,"1TB","Fujitsu",FALSE
9051,12,"1TB","Toshiba",FALSE
9052,19,"1TB","Fujitsu",FALSE
9053,18,"1TB","Toshiba",FALSE
9054,18,"1TB","Toshiba",FALSE
9055,12,"300GB","Hitachi",FALSE
9056,12,"600GB","Hitachi",FALSE
9057,21,"600GB","Toshiba",FALSE
9058,17,"1TB","Seagate",FALSE
9059,14,"1TB","Hitachi",FALSE
9060,19,"1TB","Hitachi",FALSE
9061,22,"1TB","Seagate",FALSE
9062,18,"300GB","Seagate",FALSE
9063,13,"600GB","Fujitsu",FALSE
9064,15,"1TB","Toshiba",FALSE
9065,15,"1TB","Hitachi",FALSE
9066,24,"600GB","Hitachi",FALSE
9067,16,"600GB","Seagate",FALSE
9068,24,"600GB","Fujitsu",FALSE
9069,10,"1TB","Toshiba",FALSE
9070,13,"600GB","Hitachi",FALSE
9071,18,"300GB","Hitachi",FALSE
9072,16,"1TB","Seagate",FALSE
9073,20,"1TB","Seagate",FALSE
9074,26,"1TB","Toshiba",FALSE
9075,17,"300GB","Toshiba",FALSE
9076,15,"600GB","Toshiba",FALSE
9077,10,"300GB","Toshiba",FALSE
9078,21,"1TB","Fujitsu",FALSE
9079,24,"1TB","Seagate",FALSE
9080,14,"600GB","Seagate",FALSE
9081,15,"600GB","Toshiba",FALSE
9082,17,"1TB","Toshiba",FALSE
9083,23,"1TB","Seagate",FALSE
9084,14,"1TB","Toshiba",FALSE
9085,14,"300GB","Toshiba",FALSE
9086,13,"300GB","Seagate",FALSE
9087,21,"1TB","Toshiba",FALSE
9088,10,"300GB","Hitachi",FALSE
9089,16,"1TB","Fujitsu",FALSE
9090,14,"1TB","Hitachi",FALSE
9091,23,"300GB","Hitachi",FALSE
9092,16,"600GB","Seagate",FALSE
9093,13,"1TB","Seagate",FALSE
9094,7,"1TB","Hitachi",FALSE
9095,14,"300GB","Seagate",FALSE
9096,22,"600GB","Toshiba",FALSE
9097,10,"600GB","Hitachi",FALSE
9098,10,"1TB","Seagate",FALSE
9099,17,"1TB","Seagate",FALSE
9100,12,"1TB","Seagate",FALSE
9101,12,"1TB","Seagate",FALSE
9102,21,"300GB","Fujitsu",FALSE
9103,11,"600GB","Hitachi",FALSE
9104,16,"300GB","Toshiba",FALSE
9105,14,"300GB","Toshiba",FALSE
9106,22,"300GB","Toshiba",FALSE
9107,14,"1TB","Fujitsu",FALSE
9108,17,"300GB","Fujitsu",FALSE
9109,25,"600GB","Seagate",FALSE
9110,17,"300GB","Hitachi",FALSE
9111,8,"1TB","Seagate",FALSE
9112,19,"1TB","Hitachi",FALSE
9113,24,"300GB","Seagate",FALSE
9114,19,"300GB","Seagate",FALSE
9115,18,"300GB","Hitachi",FALSE
9116,12,"600GB","Seagate",FALSE
9117,21,"1TB","Hitachi",FALSE
9118,20,"1TB","Toshiba",FALSE
9119,18,"600GB","Fujitsu",FALSE
9120,10,"300GB","Toshiba",FALSE
9121,19,"600GB","Toshiba",FALSE
9122,20,"600GB","Toshiba",FALSE
9123,20,"300GB","Fujitsu",FALSE
9124,18,"300GB","Hitachi",FALSE
9125,16,"600GB","Seagate",FALSE
9126,9,"600GB","Toshiba",FALSE
9127,19,"300GB","Hitachi",FALSE
9128,15,"1TB","Toshiba",FALSE
9129,12,"300GB","Seagate",FALSE
9130,8,"1TB","Fujitsu",FALSE
9131,12,"1TB","Toshiba",FALSE
9132,11,"300GB","Seagate",FALSE
9133,15,"300GB","Hitachi",FALSE
9134,15,"600GB","Toshiba",FALSE
9135,25,"1TB","Hitachi",FALSE
9136,12,"1TB","Seagate",FALSE
9137,13,"600GB","Toshiba",FALSE
9138,14,"1TB","Fujitsu",FALSE
9139,18,"600GB","Hitachi",FALSE
9140,18,"600GB","Seagate",FALSE
9141,16,"300GB","Toshiba",FALSE
9142,21,"600GB","Seagate",FALSE
9143,17,"600GB","Hitachi",FALSE
9144,22,"1TB","Hitachi",FALSE
9145,11,"1TB","Seagate",FALSE
9146,17,"1TB","Seagate",FALSE
9147,12,"600GB","Toshiba",FALSE
9148,8,"300GB","Seagate",FALSE
9149,18,"600GB","Fujitsu",FALSE
9150,21,"600GB","Toshiba",FALSE
9151,12,"300GB","Fujitsu",FALSE
9152,22,"300GB","Toshiba",FALSE
9153,16,"1TB","Seagate",FALSE
9154,14,"300GB","Seagate",FALSE
9155,21,"300GB","Seagate",FALSE
9156,9,"300GB","Toshiba",FALSE
9157,11,"1TB","Fujitsu",FALSE
9158,15,"1TB","Fujitsu",FALSE
9159,10,"600GB","Hitachi",FALSE
9160,19,"300GB","Toshiba",FALSE
9161,15,"300GB","Toshiba",FALSE
9162,18,"1TB","Toshiba",FALSE
9163,13,"300GB","Hitachi",FALSE
9164,12,"600GB","Seagate",FALSE
9165,14,"600GB","Fujitsu",FALSE
9166,14,"600GB","Seagate",FALSE
9167,14,"1TB","Hitachi",FALSE
9168,10,"300GB","Fujitsu",FALSE
9169,13,"1TB","Toshiba",FALSE
9170,15,"1TB","Toshiba",FALSE
9171,24,"300GB","Toshiba",FALSE
9172,20,"1TB","Hitachi",FALSE
9173,12,"600GB","Fujitsu",FALSE
9174,15,"600GB","Toshiba",FALSE
9175,29,"1TB","Hitachi",FALSE
9176,17,"1TB","Seagate",FALSE
9177,19,"1TB","Seagate",FALSE
9178,7,"300GB","Hitachi",FALSE
9179,20,"1TB","Hitachi",FALSE
9180,31,"300GB","Hitachi",FALSE
9181,9,"300GB","Seagate",FALSE
9182,19,"600GB","Hitachi",FALSE
9183,17,"300GB","Fujitsu",FALSE
9184,21,"600GB","Fujitsu",FALSE
9185,15,"300GB","Toshiba",FALSE
9186,17,"600GB","Seagate",FALSE
9187,11,"300GB","Fujitsu",FALSE
9188,18,"300GB","Seagate",FALSE
9189,18,"600GB","Toshiba",FALSE
9190,22,"600GB","Fujitsu",FALSE
9191,9,"600GB","Seagate",FALSE
9192,18,"300GB","Seagate",FALSE
9193,15,"300GB","Seagate",FALSE
9194,14,"600GB","Seagate",FALSE
9195,17,"300GB","Seagate",FALSE
9196,19,"1TB","Hitachi",FALSE
9197,10,"600GB","Hitachi",FALSE
9198,18,"300GB","Hitachi",FALSE
9199,18,"1TB","Toshiba",FALSE
9200,18,"300GB","Fujitsu",FALSE
9201,20,"300GB","Hitachi",FALSE
9202,20,"300GB","Toshiba",FALSE
9203,19,"1TB","Toshiba",FALSE
9204,19,"1TB","Toshiba",FALSE
9205,13,"300GB","Fujitsu",FALSE
9206,24,"300GB","Fujitsu",FALSE
9207,14,"1TB","Toshiba",FALSE
9208,15,"1TB","Hitachi",FALSE
9209,21,"300GB","Toshiba",FALSE
9210,11,"1TB","Seagate",FALSE
9211,12,"1TB","Seagate",FALSE
9212,9,"300GB","Fujitsu",FALSE
9213,9,"1TB","Toshiba",FALSE
9214,17,"300GB","Hitachi",FALSE
9215,15,"300GB","Seagate",FALSE
9216,13,"1TB","Seagate",FALSE
9217,16,"300GB","Hitachi",FALSE
9218,11,"1TB","Seagate",FALSE
9219,15,"300GB","Hitachi",FALSE
9220,18,"1TB","Seagate",FALSE
9221,14,"600GB","Fujitsu",FALSE
9222,24,"600GB","Toshiba",FALSE
9223,16,"600GB","Hitachi",FALSE
9224,13,"600GB","Seagate",FALSE
9225,14,"1TB","Fujitsu",FALSE
9226,13,"600GB","Fujitsu",FALSE
9227,17,"300GB","Hitachi",FALSE
9228,18,"600GB","Seagate",FALSE
9229,19,"300GB","Hitachi",FALSE
9230,16,"1TB","Toshiba",FALSE
9231,19,"300GB","Seagate",FALSE
9232,14,"300GB","Toshiba",FALSE
9233,20,"1TB","Seagate",FALSE
9234,21,"1TB","Fujitsu",FALSE
9235,18,"1TB","Toshiba",FALSE
9236,11,"600GB","Seagate",FALSE
9237,21,"1TB","Seagate",FALSE
9238,11,"300GB","Seagate",FALSE
9239,12,"600GB","Toshiba",FALSE
9240,17,"1TB","Toshiba",FALSE
9241,12,"1TB","Hitachi",FALSE
9242,12,"300GB","Fujitsu",FALSE
9243,18,"300GB","Toshiba",FALSE
9244,18,"1TB","Hitachi",FALSE
9245,19,"300GB","Fujitsu",FALSE
9246,14,"1TB","Toshiba",FALSE
9247,21,"1TB","Toshiba",FALSE
9248,16,"300GB","Toshiba",FALSE
9249,10,"300GB","Toshiba",FALSE
9250,17,"1TB","Hitachi",FALSE
9251,17,"1TB","Toshiba",FALSE
9252,14,"1TB","Hitachi",FALSE
9253,14,"300GB","Toshiba",FALSE
9254,17,"300GB","Hitachi",FALSE
9255,23,"300GB","Hitachi",FALSE
9256,25,"300GB","Toshiba",FALSE
9257,11,"1TB","Hitachi",FALSE
9258,20,"300GB","Toshiba",FALSE
9259,14,"1TB","Seagate",FALSE
9260,23,"300GB","Toshiba",FALSE
9261,18,"1TB","Seagate",FALSE
9262,10,"300GB","Seagate",FALSE
9263,12,"1TB","Seagate",FALSE
9264,10,"1TB","Fujitsu",FALSE
9265,15,"600GB","Hitachi",FALSE
9266,17,"600GB","Hitachi",FALSE
9267,9,"300GB","Toshiba",FALSE
9268,15,"300GB","Hitachi",FALSE
9269,18,"600GB","Toshiba",FALSE
9270,17,"1TB","Toshiba",FALSE
9271,18,"600GB","Toshiba",FALSE
9272,8,"1TB","Fujitsu",FALSE
9273,16,"300GB","Seagate",FALSE
9274,15,"1TB","Seagate",FALSE
9275,23,"600GB","Seagate",FALSE
9276,14,"300GB","Toshiba",FALSE
9277,14,"1TB","Seagate",FALSE
9278,24,"600GB","Fujitsu",FALSE
9279,13,"600GB","Seagate",FALSE
9280,8,"1TB","Toshiba",FALSE
9281,20,"1TB","Fujitsu",FALSE
9282,16,"1TB","Seagate",FALSE
9283,16,"300GB","Toshiba",FALSE
9284,15,"1TB","Seagate",FALSE
9285,11,"600GB","Hitachi",FALSE
9286,14,"600GB","Toshiba",FALSE
9287,20,"300GB","Seagate",FALSE
9288,12,"600GB","Toshiba",FALSE
9289,14,"300GB","Fujitsu",FALSE
9290,10,"300GB","Fujitsu",FALSE
9291,17,"300GB","Seagate",FALSE
9292,22,"1TB","Fujitsu",FALSE
9293,23,"300GB","Toshiba",FALSE
9294,13,"300GB","Hitachi",FALSE
9295,12,"1TB","Toshiba",FALSE
9296,11,"1TB","Hitachi",FALSE
9297,24,"1TB","Fujitsu",FALSE
9298,22,"1TB","Toshiba",FALSE
9299,11,"1TB","Hitachi",FALSE
9300,23,"1TB","Fujitsu",FALSE
9301,17,"1TB","Fujitsu",FALSE
9302,19,"300GB","Fujitsu",FALSE
9303,13,"600GB","Hitachi",FALSE
9304,23,"1TB","Toshiba",FALSE
9305,19,"300GB","Seagate",FALSE
9306,13,"1TB","Toshiba",FALSE
9307,14,"300GB","Hitachi",FALSE
9308,20,"1TB","Hitachi",FALSE
9309,16,"600GB","Hitachi",FALSE
9310,15,"600GB","Fujitsu",FALSE
9311,19,"1TB","Hitachi",FALSE
9312,16,"1TB","Toshiba",FALSE
9313,18,"1TB","Toshiba",FALSE
9314,19,"1TB","Seagate",FALSE
9315,17,"1TB","Seagate",FALSE
9316,20,"1TB","Toshiba",FALSE
9317,14,"600GB","Hitachi",FALSE
9318,16,"1TB","Seagate",FALSE
9319,15,"300GB","Toshiba",FALSE
9320,12,"300GB","Hitachi",FALSE
9321,12,"1TB","Hitachi",FALSE
9322,22,"600GB","Toshiba",FALSE
9323,11,"1TB","Fujitsu",FALSE
9324,18,"1TB","Hitachi",FALSE
9325,15,"300GB","Toshiba",FALSE
9326,17,"600GB","Hitachi",FALSE
9327,14,"1TB","Fujitsu",FALSE
9328,16,"300GB","Fujitsu",FALSE
9329,14,"1TB","Seagate",FALSE
9330,9,"300GB","Toshiba",FALSE
9331,22,"1TB","Seagate",FALSE
9332,13,"600GB","Toshiba",FALSE
9333,15,"1TB","Seagate",FALSE
9334,15,"300GB","Fujitsu",FALSE
9335,19,"300GB","Seagate",FALSE
9336,25,"300GB","Fujitsu",FALSE
9337,15,"600GB","Toshiba",FALSE
9338,11,"1TB","Toshiba",FALSE
9339,15,"300GB","Toshiba",FALSE
9340,16,"1TB","Toshiba",FALSE
9341,13,"600GB","Seagate",FALSE
9342,15,"300GB","Toshiba",FALSE
9343,16,"1TB","Hitachi",FALSE
9344,25,"1TB","Toshiba",FALSE
9345,17,"300GB","Fujitsu",FALSE
9346,17,"1TB","Toshiba",FALSE
9347,17,"600GB","Hitachi",FALSE
9348,17,"600GB","Hitachi",FALSE
9349,12,"300GB","Hitachi",FALSE
9350,23,"600GB","Seagate",FALSE
9351,27,"1TB","Seagate",FALSE
9352,13,"600GB","Toshiba",FALSE
9353,14,"1TB","Toshiba",FALSE
9354,24,"300GB","Seagate",FALSE
9355,21,"300GB","Fujitsu",FALSE
9356,12,"300GB","Seagate",FALSE
9357,16,"300GB","Hitachi",FALSE
9358,20,"300GB","Toshiba",FALSE
9359,18,"1TB","Seagate",FALSE
9360,26,"1TB","Seagate",FALSE
9361,14,"600GB","Hitachi",FALSE
9362,17,"600GB","Toshiba",FALSE
9363,9,"300GB","Toshiba",FALSE
9364,18,"300GB","Hitachi",FALSE
9365,14,"1TB","Hitachi",FALSE
9366,16,"300GB","Hitachi",FALSE
9367,27,"1TB","Seagate",FALSE
9368,15,"1TB","Seagate",FALSE
9369,14,"600GB","Seagate",FALSE
9370,22,"300GB","Toshiba",FALSE
9371,16,"300GB","Toshiba",FALSE
9372,13,"1TB","Hitachi",FALSE
9373,20,"300GB","Seagate",FALSE
9374,21,"600GB","Seagate",FALSE
9375,20,"600GB","Fujitsu",FALSE
9376,12,"1TB","Toshiba",FALSE
9377,24,"600GB","Toshiba",FALSE
9378,27,"300GB","Toshiba",FALSE
9379,27,"600GB","Seagate",FALSE
9380,18,"1TB","Seagate",FALSE
9381,13,"300GB","Seagate",FALSE
9382,14,"300GB","Toshiba",FALSE
9383,20,"1TB","Fujitsu",FALSE
9384,15,"300GB","Toshiba",FALSE
9385,24,"600GB","Toshiba",FALSE
9386,10,"600GB","Seagate",FALSE
9387,21,"600GB","Seagate",FALSE
9388,18,"600GB","Fujitsu",FALSE
9389,13,"300GB","Seagate",FALSE
9390,8,"600GB","Seagate",FALSE
9391,16,"1TB","Fujitsu",FALSE
9392,17,"600GB","Toshiba",FALSE
9393,14,"300GB","Fujitsu",FALSE
9394,20,"300GB","Toshiba",FALSE
9395,16,"600GB","Seagate",FALSE
9396,22,"600GB","Seagate",FALSE
9397,14,"600GB","Seagate",FALSE
9398,20,"1TB","Toshiba",FALSE
9399,14,"1TB","Seagate",FALSE
9400,17,"600GB","Hitachi",FALSE
9401,9,"1TB","Fujitsu",FALSE
9402,19,"600GB","Toshiba",FALSE
9403,14,"1TB","Toshiba",FALSE
9404,16,"1TB","Toshiba",FALSE
9405,19,"600GB","Toshiba",FALSE
9406,9,"1TB","Fujitsu",FALSE
9407,11,"300GB","Hitachi",FALSE
9408,12,"600GB","Hitachi",FALSE
9409,18,"1TB","Fujitsu",FALSE
9410,13,"600GB","Hitachi",FALSE
9411,20,"300GB","Hitachi",FALSE
9412,16,"1TB","Toshiba",FALSE
9413,21,"300GB","Hitachi",FALSE
9414,21,"1TB","Fujitsu",FALSE
9415,14,"300GB","Seagate",FALSE
9416,16,"300GB","Fujitsu",FALSE
9417,18,"1TB","Seagate",FALSE
9418,18,"1TB","Hitachi",FALSE
9419,21,"300GB","Fujitsu",FALSE
9420,10,"1TB","Hitachi",FALSE
9421,17,"1TB","Fujitsu",FALSE
9422,17,"300GB","Seagate",FALSE
9423,19,"600GB","Hitachi",FALSE
9424,24,"600GB","Hitachi",FALSE
9425,14,"600GB","Seagate",FALSE
9426,16,"300GB","Seagate",FALSE
9427,17,"1TB","Toshiba",FALSE
9428,18,"1TB","Seagate",FALSE
9429,10,"600GB","Toshiba",FALSE
9430,19,"600GB","Hitachi",FALSE
9431,17,"600GB","Seagate",FALSE
9432,11,"600GB","Fujitsu",FALSE
9433,18,"300GB","Hitachi",FALSE
9434,16,"300GB","Toshiba",FALSE
9435,9,"300GB","Toshiba",FALSE
9436,12,"1TB","Toshiba",FALSE
9437,17,"600GB","Toshiba",FALSE
9438,26,"600GB","Toshiba",FALSE
9439,13,"600GB","Seagate",FALSE
9440,13,"300GB","Seagate",FALSE
9441,17,"1TB","Fujitsu",FALSE
9442,13,"300GB","Hitachi",FALSE
9443,9,"300GB","Hitachi",FALSE
9444,14,"600GB","Hitachi",FALSE
9445,7,"600GB","Fujitsu",FALSE
9446,23,"1TB","Seagate",FALSE
9447,17,"1TB","Toshiba",FALSE
9448,16,"600GB","Hitachi",FALSE
9449,19,"300GB","Toshiba",FALSE
9450,18,"1TB","Toshiba",FALSE
9451,15,"1TB","Toshiba",FALSE
9452,20,"1TB","Hitachi",FALSE
9453,9,"300GB","Seagate",FALSE
9454,10,"300GB","Hitachi",FALSE
9455,15,"600GB","Seagate",FALSE
9456,27,"600GB","Toshiba",FALSE
9457,16,"300GB","Seagate",FALSE
9458,7,"300GB","Hitachi",FALSE
9459,12,"600GB","Toshiba",FALSE
9460,14,"600GB","Hitachi",FALSE
9461,17,"1TB","Toshiba",FALSE
9462,16,"300GB","Toshiba",FALSE
9463,17,"600GB","Fujitsu",FALSE
9464,12,"300GB","Fujitsu",FALSE
9465,21,"600GB","Toshiba",FALSE
9466,7,"1TB","Fujitsu",FALSE
9467,15,"300GB","Toshiba",FALSE
9468,23,"600GB","Seagate",FALSE
9469,15,"300GB","Toshiba",FALSE
9470,15,"1TB","Fujitsu",FALSE
9471,17,"600GB","Hitachi",FALSE
9472,16,"600GB","Seagate",FALSE
9473,17,"600GB","Fujitsu",FALSE
9474,13,"600GB","Seagate",FALSE
9475,16,"600GB","Seagate",FALSE
9476,18,"1TB","Fujitsu",FALSE
9477,15,"300GB","Hitachi",FALSE
9478,15,"300GB","Fujitsu",FALSE
9479,19,"1TB","Seagate",FALSE
9480,14,"600GB","Hitachi",FALSE
9481,13,"600GB","Hitachi",FALSE
9482,16,"300GB","Hitachi",FALSE
9483,15,"600GB","Toshiba",FALSE
9484,26,"300GB","Seagate",FALSE
9485,11,"300GB","Fujitsu",FALSE
9486,19,"300GB","Seagate",FALSE
9487,14,"1TB","Fujitsu",FALSE
9488,24,"1TB","Hitachi",FALSE
9489,16,"1TB","Hitachi",FALSE
9490,14,"1TB","Seagate",FALSE
9491,18,"1TB","Seagate",FALSE
9492,12,"1TB","Seagate",FALSE
9493,11,"300GB","Fujitsu",FALSE
9494,13,"300GB","Seagate",FALSE
9495,17,"1TB","Toshiba",FALSE
9496,20,"1TB","Hitachi",FALSE
9497,19,"600GB","Seagate",FALSE
9498,25,"600GB","Toshiba",FALSE
9499,27,"600GB","Seagate",FALSE
9500,11,"1TB","Seagate",FALSE
9501,18,"600GB","Seagate",FALSE
9502,16,"300GB","Fujitsu",FALSE
9503,17,"300GB","Hitachi",FALSE
9504,18,"300GB","Seagate",FALSE
9505,22,"600GB","Fujitsu",FALSE
9506,19,"600GB","Toshiba",FALSE
9507,19,"600GB","Hitachi",FALSE
9508,15,"600GB","Hitachi",FALSE
9509,12,"300GB","Seagate",FALSE
9510,15,"1TB","Seagate",FALSE
9511,19,"600GB","Seagate",FALSE
9512,21,"1TB","Toshiba",FALSE
9513,15,"1TB","Hitachi",FALSE
9514,27,"600GB","Seagate",FALSE
9515,11,"600GB","Seagate",FALSE
9516,14,"300GB","Hitachi",FALSE
9517,18,"1TB","Fujitsu",FALSE
9518,14,"1TB","Seagate",FALSE
9519,17,"600GB","Hitachi",FALSE
9520,15,"1TB","Toshiba",FALSE
9521,17,"600GB","Seagate",FALSE
9522,20,"300GB","Hitachi",FALSE
9523,13,"600GB","Fujitsu",FALSE
9524,13,"1TB","Seagate",FALSE
9525,15,"300GB","Seagate",FALSE
9526,17,"300GB","Toshiba",FALSE
9527,15,"600GB","Hitachi",FALSE
9528,16,"1TB","Toshiba",FALSE
9529,15,"1TB","Toshiba",FALSE
9530,22,"1TB","Toshiba",FALSE
9531,18,"1TB","Seagate",FALSE
9532,22,"600GB","Hitachi",FALSE
9533,13,"1TB","Seagate",FALSE
9534,16,"1TB","Hitachi",FALSE
9535,17,"300GB","Hitachi",FALSE
9536,17,"600GB","Seagate",FALSE
9537,12,"1TB","Hitachi",FALSE
9538,14,"600GB","Seagate",FALSE
9539,19,"1TB","Hitachi",FALSE
9540,15,"600GB","Fujitsu",FALSE
9541,20,"1TB","Fujitsu",FALSE
9542,13,"600GB","Fujitsu",FALSE
9543,18,"300GB","Toshiba",FALSE
9544,9,"300GB","Toshiba",FALSE
9545,16,"300GB","Seagate",FALSE
9546,19,"1TB","Hitachi",FALSE
9547,13,"600GB","Seagate",FALSE
9548,17,"1TB","Seagate",FALSE
9549,18,"1TB","Toshiba",FALSE
9550,14,"1TB","Seagate",FALSE
9551,19,"1TB","Seagate",FALSE
9552,26,"600GB","Hitachi",FALSE
9553,19,"300GB","Hitachi",FALSE
9554,9,"600GB","Toshiba",FALSE
9555,17,"300GB","Fujitsu",FALSE
9556,13,"300GB","Toshiba",FALSE
9557,12,"1TB","Hitachi",FALSE
9558,17,"1TB","Seagate",FALSE
9559,11,"1TB","Fujitsu",FALSE
9560,12,"1TB","Fujitsu",FALSE
9561,15,"600GB","Seagate",FALSE
9562,15,"1TB","Hitachi",FALSE
9563,15,"300GB","Fujitsu",FALSE
9564,16,"300GB","Toshiba",FALSE
9565,24,"1TB","Fujitsu",FALSE
9566,12,"1TB","Hitachi",FALSE
9567,12,"1TB","Seagate",FALSE
9568,11,"600GB","Toshiba",FALSE
9569,23,"300GB","Toshiba",FALSE
9570,19,"1TB","Toshiba",FALSE
9571,13,"600GB","Fujitsu",FALSE
9572,28,"600GB","Toshiba",FALSE
9573,19,"300GB","Fujitsu",FALSE
9574,23,"300GB","Seagate",FALSE
9575,19,"600GB","Seagate",FALSE
9576,19,"300GB","Toshiba",FALSE
9577,10,"1TB","Toshiba",FALSE
9578,17,"600GB","Hitachi",FALSE
9579,17,"1TB","Toshiba",FALSE
9580,9,"600GB","Seagate",FALSE
